id,year,loan_limit,gender,approved_in_advance,loan_type,loan_purpose,credit_worthiness,open_credit,loan_category,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,loan_term,negative_amortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,annual_income,credit_type,credit_score,co_applicant_credit_type,age_group,submission_type,loan_to_value_ratio,region,security_type,is_loan_default,debt_to_income_ratio,ltv_band
34020,2019,Conforming,Unknown,Not Pre-Approved,type2,p3,High Risk,No,Business,156500,4.5,1.7962,2744.81,360,No,No,No,218000,Site Build,Permanent Residency,Home,1,3720,CIB,737,CIB,35-44,Through Institution,0.7179,South,Direct,0,46,60-80%
34021,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,196500,3.99,0.4106,3950,360,No,No,No,908000,Site Build,Permanent Residency,Home,1,6720,CIB,872,CIB,55-64,Through Institution,0.2164,South,Direct,0,30,<60%
34022,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,226500,4.99,0.6992,3382.8,360,No,No,No,308000,Site Build,Investment,Home,1,8640,CRIF,642,EXP,>74,Through Institution,0.7354,North,Direct,0,33,60-80%
34023,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,586500,3.875,0.1464,3486.7,360,No,No,No,908000,Site Build,Permanent Residency,Home,1,7860,EXP,514,EXP,55-64,Direct,0.6459,North,Direct,0,45,60-80%
34024,2019,Conforming,Unknown,Not Pre-Approved,type1,p1,High Risk,No,Personal,206500,3.625,0.0877,2250,360,No,No,No,258000,Site Build,Permanent Residency,Home,1,2220,CIB,819,CIB,25-34,Through Institution,0.8004,South,Direct,0,49,>80%
34025,2019,Conforming,Male,Not Pre-Approved,type1,p1,High Risk,No,Personal,486500,3.5,0.0263,2517.4,360,No,No,No,548000,Site Build,Permanent Residency,Home,1,6720,CIB,630,CIB,35-44,Direct,0.8878,South,Direct,0,47,>80%
34026,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,76500,3.5,1.1864,3432.62,180,No,No,No,178000,Site Build,Permanent Residency,Home,1,2220,CIB,885,EXP,>74,Through Institution,0.4298,South,Direct,0,38,<60%
34027,2019,Conforming,Joint,Pre-Approved,type1,p1,High Risk,No,Personal,446500,3.75,-0.1099,13470,360,No,No,No,578000,Site Build,Permanent Residency,Home,1,7920,CRIF,872,EXP,45-54,Through Institution,0.7725,North,Direct,0,30,60-80%
34028,2019,Conforming,Male,Not Pre-Approved,type1,p4,Low Risk,No,Personal,186500,3.99,0.3528,2627.1,336,Yes,No,No,418000,Site Build,Permanent Residency,Home,1,3720,EQUI,674,EXP,55-64,Through Institution,0.4462,North,Direct,1,38,<60%
34029,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,406500,3.99,0.3528,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,7560,EQUI,563,EXP,65-74,Through Institution,0.9725,North,Direct,1,41,>80%
34030,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,246500,3.875,0.6186,5792.19,300,No,No,No,258000,Site Build,Permanent Residency,Home,1,10560,CIB,775,EXP,45-54,Through Institution,0.9554,Central,Direct,0,31,>80%
34031,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,606500,3.625,0.0087,121.84,360,No,No,Yes,838000,Site Build,Permanent Residency,Home,1,14040,CIB,636,EXP,35-44,Direct,0.7237,North,Direct,0,25,60-80%
34032,2019,Conforming,Unknown,Not Pre-Approved,type2,p1,High Risk,No,Business,86500,3.375,0.7878,2907.4,360,No,No,No,88000,Site Build,Permanent Residency,Home,1,2160,EXP,891,CIB,45-54,Through Institution,0.9830,South,Direct,0,31,>80%
34033,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,606500,3.99,0.4893,7050,360,No,No,No,1048000,Site Build,Permanent Residency,Home,1,15000,CRIF,764,CIB,45-54,Through Institution,0.5787,South,Direct,0,28,<60%
34034,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,176500,4.125,1.0686,3905,120,No,No,No,588000,Site Build,Investment,Home,1,8400,CRIF,573,CIB,55-64,Through Institution,0.3002,South,Direct,0,46,<60%
34035,2019,Non-Conforming,Joint,Not Pre-Approved,type3,p3,High Risk,No,Personal,656500,3.5,-0.169,2627.1,360,No,No,No,618000,Site Build,Permanent Residency,Home,1,9660,EXP,577,EXP,35-44,Through Institution,1.0623,North,Direct,1,50,>80%
34036,2019,Conforming,Unknown,Not Pre-Approved,type2,p3,High Risk,No,Business,146500,3.99,0.9621,2627.1,360,No,No,No,198000,Site Build,Permanent Residency,Home,1,4140,EXP,792,EXP,55-64,Through Institution,0.7399,South,Direct,1,57,60-80%
34037,2019,Conforming,Male,Pre-Approved,type1,p4,High Risk,No,Personal,286500,3.5,0.1658,9536.21,360,No,No,No,308000,Site Build,Permanent Residency,Home,1,9060,CRIF,659,EXP,25-34,Through Institution,0.9302,North,Direct,0,41,>80%
34038,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,406500,3.375,0.7148,12984.31,156,No,No,No,528000,Site Build,Permanent Residency,Home,1,6900,CIB,786,CIB,35-44,Through Institution,0.7699,North,Direct,0,41,60-80%
34039,2019,Conforming,Unknown,Pre-Approved,type1,p1,High Risk,No,Personal,136500,4.75,0.3124,2531.25,360,Yes,No,No,228000,Site Build,Permanent Residency,Home,1,3780,CRIF,798,EXP,65-74,Through Institution,0.5987,South,Direct,0,41,<60%
34040,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,High Risk,No,Personal,416500,3.25,-0.0684,3333.55,144,No,No,No,578000,Site Build,Permanent Residency,Home,1,8100,CRIF,634,CIB,55-64,Through Institution,0.7206,South,Direct,0,36,60-80%
34041,2019,Conforming,Joint,Not Pre-Approved,type1,p3,Low Risk,No,Personal,486500,3.99,0.3528,2627.1,300,Yes,No,No,418000,Site Build,Permanent Residency,Home,1,11340,EQUI,784,EXP,45-54,Direct,1.1639,North,Direct,1,34,>80%
34042,2019,Conforming,Male,Not Pre-Approved,type1,p1,High Risk,No,Personal,556500,3.5,-0.0818,929.5,180,No,No,No,808000,Site Build,Secondary Residency,Home,1,11820,CRIF,842,CIB,25-34,Direct,0.6887,South,Direct,0,35,60-80%
34043,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,106500,3.99,1.4077,3400,180,No,No,No,608000,Site Build,Permanent Residency,Home,1,3060,CIB,614,CIB,45-54,Through Institution,0.1752,South,Direct,0,31,<60%
34044,2019,Non-Conforming,Female,Not Pre-Approved,type1,p4,High Risk,No,Personal,706500,4.125,0.3794,6702,360,No,No,No,878000,Site Build,Permanent Residency,Home,1,15540,CRIF,846,CIB,45-54,Direct,0.8047,North,Direct,0,22,>80%
34045,2019,Non-Conforming,Joint,Pre-Approved,type1,p1,High Risk,No,Personal,726500,4.5,0.4443,0,360,No,No,No,1158000,Site Build,Permanent Residency,Home,1,14640,CRIF,594,EXP,35-44,Direct,0.6274,South,Direct,0,41,60-80%
34046,2019,Non-Conforming,Male,Pre-Approved,type1,p3,High Risk,No,Personal,356500,4.25,0.1619,2597,360,No,No,No,448000,Site Build,Permanent Residency,Home,1,5340,CRIF,705,CIB,35-44,Direct,0.7958,South,Direct,0,33,60-80%
34047,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,326500,4.875,0.8645,2627.1,360,No,No,No,428000,Site Build,Permanent Residency,Home,1,5220,CIB,842,EXP,65-74,Through Institution,0.7629,South,Direct,0,47,60-80%
34048,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,316500,4.625,0.7541,79.66,360,No,No,No,498000,Site Build,Investment,Home,1,7020,EXP,852,CIB,35-44,Direct,0.6355,South,Direct,0,45,60-80%
34049,2019,Conforming,Female,Not Pre-Approved,type1,p4,High Risk,No,Personal,396500,3.375,-0.2343,0,360,No,Yes,No,678000,Site Build,Permanent Residency,Home,1,2820,CRIF,577,CIB,65-74,Direct,0.5848,North,Direct,0,48,<60%
34050,2019,Conforming,Female,Pre-Approved,type3,p3,High Risk,No,Personal,216500,4.125,0.1305,5435.55,360,No,No,No,228000,Site Build,Permanent Residency,Home,1,2640,EXP,751,CIB,>74,Through Institution,0.9496,North,Direct,0,38,>80%
34051,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,Low Risk,No,Personal,266500,3.99,0.5123,3150.25,180,No,No,No,398000,Site Build,Permanent Residency,Home,1,5520,CRIF,754,EXP,55-64,Through Institution,0.6696,South,Direct,0,40,60-80%
34052,2019,Conforming,Joint,Not Pre-Approved,type2,p3,High Risk,No,Business,176500,4.5,1.6817,2521.63,240,Yes,No,No,208000,Site Build,Permanent Residency,Home,1,7260,EXP,776,EXP,35-44,Through Institution,0.8486,North,Direct,0,21,>80%
34053,2019,Conforming,Male,Not Pre-Approved,type2,p1,High Risk,No,Business,116500,4.375,1.8409,1471.59,360,No,No,No,118000,Site Build,Permanent Residency,Home,1,4620,CIB,775,CIB,35-44,Through Institution,0.9873,South,Direct,0,19,>80%
34054,2019,Conforming,Joint,Not Pre-Approved,type1,p1,High Risk,No,Personal,726500,4.125,0.7709,5999.17,360,No,No,No,828000,Site Build,Permanent Residency,Home,1,10980,CRIF,653,EXP,35-44,Direct,0.8774,North,Direct,0,48,>80%
34055,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,216500,5.25,0.7151,4551.75,360,No,No,No,328000,Site Build,Investment,Home,1,14940,EXP,500,EXP,35-44,Through Institution,0.6601,North,Direct,0,41,60-80%
34056,2019,Conforming,Unknown,Not Pre-Approved,type2,p4,High Risk,No,Business,486500,3.25,0.2315,0,360,No,No,No,558000,Site Build,Permanent Residency,Home,1,5760,CIB,689,EXP,>74,Through Institution,0.8719,South,Direct,0,43,>80%
34057,2019,Conforming,Female,Pre-Approved,type1,p4,High Risk,No,Personal,366500,3.99,0.3528,2627.1,180,No,No,No,418000,Site Build,Permanent Residency,Home,1,7800,EQUI,534,EXP,35-44,Through Institution,0.8768,North,Direct,1,41,>80%
34058,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,206500,3.99,0.3528,2627.1,336,No,No,No,418000,Site Build,Permanent Residency,Home,1,3300,EQUI,774,EXP,35-44,Through Institution,0.4940,South,Direct,1,38,<60%
34059,2019,Conforming,Male,Pre-Approved,type3,p3,High Risk,No,Personal,126500,3.25,-0.2263,225,360,No,No,No,178000,Site Build,Permanent Residency,Home,1,2160,CRIF,788,CIB,65-74,Through Institution,0.7107,North,Direct,0,28,60-80%
34060,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,116500,4.5,0.9721,2656.25,360,No,No,No,158000,Site Build,Permanent Residency,Home,1,3960,CIB,575,EXP,55-64,Through Institution,0.7373,North,Direct,0,45,60-80%
34061,2019,Non-Conforming,Male,Not Pre-Approved,type2,p3,High Risk,No,Business,226500,3.625,0.6112,3270.22,360,No,No,No,258000,Site Build,Permanent Residency,Home,1,3060,EXP,617,CIB,25-34,Through Institution,0.8779,North,Direct,0,46,>80%
34062,2019,Conforming,Unknown,Not Pre-Approved,type1,p1,High Risk,No,Personal,146500,4.625,0.6417,1965.69,360,Yes,No,No,158000,Site Build,Permanent Residency,Home,1,9060,CIB,824,EXP,55-64,Through Institution,0.9272,South,Direct,0,37,>80%
34063,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,666500,3.875,-0.1863,7005.54,360,No,No,No,708000,Site Build,Permanent Residency,Home,1,10680,EXP,686,CIB,35-44,Direct,0.9414,South,Direct,0,42,>80%
34064,2019,Conforming,Joint,Pre-Approved,type1,p4,High Risk,No,Personal,476500,4.125,0.3377,0,360,No,No,No,708000,Site Build,Permanent Residency,Home,1,9300,CRIF,875,EXP,65-74,Direct,0.6730,North,Direct,0,39,60-80%
34065,2019,Conforming,Joint,Pre-Approved,type1,p4,High Risk,No,Personal,516500,4,0.2714,2583.66,360,No,No,No,738000,Site Build,Permanent Residency,Home,1,10200,CRIF,569,EXP,35-44,Direct,0.6999,North,Direct,0,45,60-80%
34066,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,416500,5.375,0.8746,4061.41,360,No,No,No,628000,Site Build,Investment,Home,1,4320,CIB,804,EXP,45-54,Direct,0.6632,North,Direct,0,49,60-80%
34067,2019,Conforming,Female,Not Pre-Approved,type1,p1,Low Risk,No,Personal,436500,4.18,0.2308,6466.5,360,No,No,No,478000,Site Build,Permanent Residency,Home,1,11700,CRIF,611,CIB,35-44,Direct,0.9132,North,Direct,0,42,>80%
34068,2019,Conforming,Joint,Not Pre-Approved,type3,p4,High Risk,No,Personal,496500,3.25,-0.562,0,360,No,No,No,518000,Site Build,Permanent Residency,Home,1,5760,CRIF,673,EXP,35-44,Through Institution,0.9585,North,Direct,0,43,>80%
34069,2019,Conforming,Male,Not Pre-Approved,type2,p4,High Risk,No,Business,306500,3.99,0.9621,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,0,EQUI,580,EXP,45-54,Through Institution,0.7333,North,Direct,1,38,60-80%
34070,2019,Conforming,Joint,Pre-Approved,type1,p1,High Risk,No,Personal,396500,3.5,-0.0072,4880.13,360,No,No,No,428000,Site Build,Permanent Residency,Home,1,6600,CRIF,845,EXP,35-44,Through Institution,0.9264,South,Direct,0,49,>80%
34071,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,High Risk,No,Personal,246500,3.25,-0.2141,4920,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,8340,CIB,645,EXP,35-44,Through Institution,0.5897,South,Direct,0,37,<60%
34072,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,686500,4.5,0.2032,996.2,360,No,No,No,858000,Site Build,Permanent Residency,Home,1,9480,EXP,621,CIB,35-44,Direct,0.8001,North,Direct,0,36,>80%
34073,2019,Conforming,Joint,Pre-Approved,type3,p1,High Risk,No,Personal,406500,3.25,-0.4042,0,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,10140,CRIF,720,EXP,25-34,Through Institution,0.9725,South,Direct,0,21,>80%
34074,2019,Conforming,Joint,Pre-Approved,type1,p1,High Risk,No,Personal,236500,4.5,0.6949,650,360,No,No,No,258000,Site Build,Permanent Residency,Home,1,5100,CRIF,583,EXP,55-64,Through Institution,0.9167,North,Direct,0,45,>80%
34075,2019,Conforming,Joint,Not Pre-Approved,type2,p4,High Risk,No,Business,376500,3.99,1.4525,0,360,No,No,No,388000,Site Build,Permanent Residency,Home,1,5760,EXP,606,EXP,25-34,Through Institution,0.9704,North,Direct,0,43,>80%
34076,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,High Risk,No,Personal,146500,3.5,0.107,4580,360,No,No,No,268000,Site Build,Permanent Residency,Home,1,3000,CIB,890,CIB,45-54,Through Institution,0.5466,South,Direct,0,44,<60%
34077,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,306500,3.99,0.3528,2627.1,360,Yes,No,No,958000,Site Build,Permanent Residency,Home,1,16080,EXP,877,CIB,45-54,Through Institution,0.3199,South,Direct,1,29,<60%
34078,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,186500,3.99,0.3528,2627.1,360,No,No,No,268000,Site Build,Permanent Residency,Home,1,3240,CRIF,743,CIB,45-54,Through Institution,0.6959,South,Direct,1,44,60-80%
34079,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,696500,3.875,0.197,0,360,No,No,No,1138000,Site Build,Permanent Residency,Home,1,12120,EXP,584,CIB,35-44,Direct,0.6120,South,Direct,0,42,60-80%
34080,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,296500,3.375,0.1751,268.2,180,No,No,No,858000,Site Build,Permanent Residency,Home,1,6600,CIB,630,EXP,55-64,Direct,0.3456,North,Direct,0,37,<60%
34081,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,High Risk,No,Personal,176500,4.5,1.126,5656.13,360,No,No,No,478000,Site Build,Investment,Home,1,6900,CRIF,800,EXP,55-64,Through Institution,0.3692,South,Direct,0,40,<60%
34082,2019,Unknown,Male,Not Pre-Approved,type3,p3,High Risk,No,Personal,256500,3.5,-0.169,2627.1,180,No,No,No,268000,Site Build,Permanent Residency,Home,1,4320,EXP,881,CIB,45-54,Through Institution,0.9571,North,Direct,1,60,>80%
34083,2019,Conforming,Female,Not Pre-Approved,type1,p3,High Risk,No,Personal,286500,3.875,0.3413,5570,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,4740,CRIF,691,CIB,45-54,Through Institution,0.6854,North,Direct,0,36,60-80%
34084,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,386500,4.875,1.2343,5067.5,348,No,No,No,508000,Site Build,Permanent Residency,Home,1,3840,CIB,889,CIB,45-54,Through Institution,0.7608,North,Direct,0,44,60-80%
34085,2019,Non-Conforming,Male,Pre-Approved,type1,p1,High Risk,No,Personal,56500,3.99,0.3528,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,3180,EQUI,514,EXP,25-34,Through Institution,0.1352,South,Direct,1,38,<60%
34086,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,296500,3.99,0.3528,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,21000,EQUI,632,EXP,35-44,Direct,0.7093,North,Direct,1,34,60-80%
34087,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,166500,3.99,0.3528,2627.1,360,No,No,No,238000,Site Build,Permanent Residency,Home,1,2100,CRIF,529,CIB,65-74,Through Institution,0.6996,South,Direct,1,38,60-80%
34088,2019,Conforming,Male,Not Pre-Approved,type2,p3,High Risk,No,Business,156500,5.49,1.8715,0,360,No,No,No,188000,Site Build,Permanent Residency,Home,1,6300,EXP,769,CIB,45-54,Through Institution,0.8324,North,Direct,0,33,>80%
34089,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,156500,4.18,0.3879,4665.43,360,No,No,No,178000,Site Build,Permanent Residency,Home,1,2580,EXP,758,EXP,55-64,Through Institution,0.8792,North,Direct,0,49,>80%
34090,2019,Non-Conforming,Female,Pre-Approved,type1,p3,High Risk,No,Personal,446500,3.99,0.3528,2627.1,360,No,No,No,488000,Site Build,Permanent Residency,Home,1,7800,CIB,753,CIB,45-54,Direct,0.9150,South,Direct,1,32,>80%
34091,2019,Conforming,Female,Not Pre-Approved,type1,p4,High Risk,No,Personal,226500,3.99,0.2905,1820.25,360,No,No,No,298000,Site Build,Permanent Residency,Home,1,5100,CIB,839,CIB,55-64,Through Institution,0.7601,South,Direct,0,35,60-80%
34092,2019,Conforming,Unknown,Not Pre-Approved,type3,p3,High Risk,No,Personal,266500,3.5,-0.169,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,6720,EQUI,759,EXP,65-74,Through Institution,0.6376,South,Direct,1,41,60-80%
34093,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,426500,3.875,0.1717,4323.06,360,No,No,No,678000,Site Build,Permanent Residency,Home,1,9360,CIB,619,EXP,65-74,Direct,0.6291,North,Direct,0,10,60-80%
34094,2019,Unknown,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,686500,4.25,0.1519,0,360,No,No,No,868000,Site Build,Permanent Residency,Home,1,10620,EXP,609,EXP,25-34,Direct,0.7909,South,Direct,0,35,60-80%
34095,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,396500,4.125,0.3662,41.6,360,No,No,No,488000,Site Build,Permanent Residency,Home,1,10500,CIB,610,EXP,35-44,Direct,0.8125,South,Direct,0,26,>80%
34096,2019,Conforming,Male,Not Pre-Approved,type2,p3,High Risk,No,Business,436500,2.99,-0.0418,4280,360,No,No,No,538000,Site Build,Permanent Residency,Home,1,5040,CIB,760,CIB,45-54,Through Institution,0.8113,Central,Direct,0,58,>80%
34097,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,186500,4.75,0.5991,6080,360,Yes,No,No,238000,Site Build,Permanent Residency,Home,1,6780,CIB,622,EXP,55-64,Through Institution,0.7836,South,Direct,0,37,60-80%
34098,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,386500,3.99,0.3528,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,4680,EQUI,803,EXP,>74,Direct,0.9246,South,Direct,1,43,>80%
34099,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,86500,4.625,1.4144,3113,120,No,No,No,268000,Site Build,Permanent Residency,Home,1,2580,EXP,793,CIB,55-64,Through Institution,0.3228,South,Direct,0,33,<60%
34100,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,High Risk,No,Personal,246500,3.625,0.1928,4863.5,360,No,No,No,498000,Site Build,Permanent Residency,Home,1,3060,CIB,890,EXP,>74,Through Institution,0.4950,South,Direct,0,39,<60%
34101,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,High Risk,No,Personal,96500,3.99,0.3528,2627.1,324,No,No,No,238000,Site Build,Permanent Residency,Home,1,0,EXP,845,CIB,25-34,Through Institution,0.4055,South,Direct,1,11,<60%
34102,2019,Conforming,Unknown,Pre-Approved,type1,p3,High Risk,No,Personal,256500,3.375,0.4605,6370,180,No,No,No,328000,Site Build,Permanent Residency,Home,1,12060,CRIF,800,EXP,45-54,Through Institution,0.7820,South,Direct,0,9,60-80%
34103,2019,Conforming,Female,Pre-Approved,type2,p1,Low Risk,No,Business,186500,4.625,1.4908,900.71,360,No,No,No,198000,Site Build,Permanent Residency,Home,1,7920,EXP,823,CIB,25-34,Through Institution,0.9419,Central,Direct,0,20,>80%
34104,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,316500,4.875,0.3848,5622.75,360,No,No,No,458000,Site Build,Permanent Residency,Home,1,7740,CIB,812,EXP,45-54,Direct,0.6910,North,Direct,0,38,60-80%
34105,2019,Conforming,Female,Not Pre-Approved,type1,p1,High Risk,No,Personal,556500,4.75,0.561,0,360,Yes,No,No,618000,Site Build,Permanent Residency,Home,1,7500,CIB,619,CIB,25-34,Direct,0.9005,South,Direct,0,42,>80%
34106,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,356500,3.5,-0.2715,3427.52,360,No,No,No,828000,Site Build,Permanent Residency,Home,1,6840,EXP,776,EXP,55-64,Through Institution,0.4306,North,Direct,0,30,<60%
34107,2019,Conforming,Male,Not Pre-Approved,type3,p3,High Risk,No,Personal,146500,3.75,0.0124,1845,360,No,No,No,188000,Site Build,Permanent Residency,Home,1,2100,EXP,671,CIB,65-74,Through Institution,0.7793,North,Direct,0,36,60-80%
34108,2019,Conforming,Male,Not Pre-Approved,type3,p3,High Risk,No,Personal,366500,3.5,0.3187,12139.15,360,No,No,No,508000,Site Build,Permanent Residency,Home,1,9900,EXP,569,CIB,45-54,Through Institution,0.7215,North,Direct,0,33,60-80%
34109,2019,Conforming,Female,Not Pre-Approved,type2,p4,High Risk,No,Business,186500,4.125,1.3987,0,360,No,No,No,198000,Site Build,Permanent Residency,Home,1,5760,EXP,844,CIB,45-54,Through Institution,0.9419,North,Direct,0,43,>80%
